"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2023","YEAR - OCT FORECAST","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","147",""
"SURVEY","2023","YEAR - OCT FORECAST","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","173",""
"SURVEY","2023","YEAR - OCT FORECAST","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2023","YEAR - OCT FORECAST","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","152",""
"SURVEY","2023","YEAR - OCT FORECAST","","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","230",""
"SURVEY","2023","YEAR - OCT FORECAST","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","166",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","180",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","178",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","184",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","177",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","208",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","198",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","194",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","200",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","127",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","186",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","175",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","160",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","173",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","180",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","182",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","177",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","164",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","147",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","138",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","195",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","141",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","OTHER STATES","","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","162.2",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","142",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","146",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","173",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","132",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","220",""
"SURVEY","2023","YEAR - SEP FORECAST","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165",""
"SURVEY","2022","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","118",""
"SURVEY","2022","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","220",""
"SURVEY","2022","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","173",""
"SURVEY","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","177",""
"SURVEY","2022","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","121",""
"SURVEY","2022","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","170",""
"SURVEY","2022","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","164",""
"SURVEY","2022","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","175",""
"SURVEY","2022","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","216",""
"SURVEY","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","214",""
"SURVEY","2022","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","190",""
"SURVEY","2022","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","200",""
"SURVEY","2022","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","115",""
"SURVEY","2022","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156",""
"SURVEY","2022","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","170",""
"SURVEY","2022","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165",""
"SURVEY","2022","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","168",""
"SURVEY","2022","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","195",""
"SURVEY","2022","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165",""
"SURVEY","2022","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","161",""
"SURVEY","2022","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","112",""
"SURVEY","2022","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165",""
"SURVEY","2022","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","114",""
"SURVEY","2022","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","149",""
"SURVEY","2022","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","142",""
"SURVEY","2022","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","126",""
"SURVEY","2022","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2022","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","187",""
"SURVEY","2022","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","122",""
"SURVEY","2022","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","237",""
"SURVEY","2022","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2022","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","140",""
"SURVEY","2022","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","122",""
"SURVEY","2022","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","132",""
"SURVEY","2022","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2022","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2022","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165",""
"SURVEY","2022","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","167",""
"SURVEY","2022","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","220",""
"SURVEY","2022","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","168",""
"SURVEY","2022","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","180",""
"SURVEY","2022","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","153",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","134",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","178",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","220",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","118",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","172",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","166",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","210",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","203",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","189",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","205",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","123",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","147",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","175",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","172",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","170",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","193",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","178",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","153",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","181",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","108",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","190",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","OTHER STATES","","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","152.6",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","128",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","147",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","120",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","160",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","255",""
"SURVEY","2022","YEAR - AUG FORECAST","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","185",""
"SURVEY","2022","YEAR - NOV FORECAST","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","124",""
"SURVEY","2022","YEAR - NOV FORECAST","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","176",""
"SURVEY","2022","YEAR - NOV FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","200",""
"SURVEY","2022","YEAR - NOV FORECAST","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","124",""
